filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000764.jpg,373014,{},1,0,"{""name"":""rect"",""x"":32,""y"":145,""width"":393,""height"":50}",{}
000765.jpg,83898,{},1,0,"{""name"":""rect"",""x"":140,""y"":136,""width"":205,""height"":30}",{}
000767.jpg,45802,{},1,0,"{""name"":""rect"",""x"":71,""y"":215,""width"":514,""height"":52}",{}
000768.jpg,27977,{},1,0,"{""name"":""rect"",""x"":32,""y"":135,""width"":340,""height"":37}",{}
000769.jpg,19351,{},1,0,"{""name"":""rect"",""x"":43,""y"":166,""width"":416,""height"":48}",{}
000770.jpg,20397,{},1,0,"{""name"":""rect"",""x"":45,""y"":145,""width"":357,""height"":40}",{}
000771.jpg,15630,{},1,0,"{""name"":""rect"",""x"":49,""y"":149,""width"":355,""height"":44}",{}
000772.jpg,21674,{},1,0,"{""name"":""rect"",""x"":46,""y"":162,""width"":406,""height"":49}",{}
000773.jpg,15319,{},1,0,"{""name"":""rect"",""x"":34,""y"":149,""width"":380,""height"":50}",{}
000774.jpg,37755,{},1,0,"{""name"":""rect"",""x"":163,""y"":285,""width"":473,""height"":59}",{}
000775.jpg,29258,{},1,0,"{""name"":""rect"",""x"":19,""y"":65,""width"":172,""height"":26}",{}
000777.jpg,204705,{},1,0,"{""name"":""rect"",""x"":36,""y"":147,""width"":370,""height"":38}",{}
000778.jpg,373014,{},1,0,"{""name"":""rect"",""x"":19,""y"":141,""width"":400,""height"":56}",{}
000779.jpg,25850,{},1,0,"{""name"":""rect"",""x"":45,""y"":180,""width"":483,""height"":58}",{}
000780.jpg,28121,{},1,0,"{""name"":""rect"",""x"":38,""y"":164,""width"":420,""height"":53}",{}
000781.jpg,20645,{},1,0,"{""name"":""rect"",""x"":47,""y"":161,""width"":399,""height"":54}",{}
000782.jpg,325766,{},1,0,"{""name"":""rect"",""x"":44,""y"":190,""width"":438,""height"":47}",{}
000783.jpg,249008,{},1,0,"{""name"":""rect"",""x"":56,""y"":170,""width"":392,""height"":45}",{}
000784.jpg,24043,{},1,0,"{""name"":""rect"",""x"":78,""y"":236,""width"":411,""height"":54}",{}
000785.jpg,16255,{},1,0,"{""name"":""rect"",""x"":25,""y"":101,""width"":272,""height"":38}",{}
000786.jpg,187259,{},1,0,"{""name"":""rect"",""x"":41,""y"":123,""width"":299,""height"":38}",{}
000787.jpg,64164,{},1,0,"{""name"":""rect"",""x"":55,""y"":218,""width"":524,""height"":79}",{}
000789.jpg,11246,{},1,0,"{""name"":""rect"",""x"":30,""y"":91,""width"":222,""height"":31}",{}
000790.jpg,37909,{},1,0,"{""name"":""rect"",""x"":33,""y"":153,""width"":421,""height"":58}",{}
000792.jpg,48566,{},1,0,"{""name"":""rect"",""x"":46,""y"":182,""width"":367,""height"":51}",{}
000793.jpg,15554,{},1,0,"{""name"":""rect"",""x"":57,""y"":108,""width"":198,""height"":30}",{}
000794.jpg,34920,{},1,0,"{""name"":""rect"",""x"":18,""y"":124,""width"":348,""height"":48}",{}
000795.jpg,21831,{},1,0,"{""name"":""rect"",""x"":35,""y"":125,""width"":324,""height"":44}",{}
000796.jpg,27260,{},1,0,"{""name"":""rect"",""x"":50,""y"":183,""width"":299,""height"":48}",{}
000797.jpg,95740,{},1,0,"{""name"":""rect"",""x"":42,""y"":184,""width"":523,""height"":84}",{}
000798.jpg,32768,{},1,0,"{""name"":""rect"",""x"":29,""y"":105,""width"":267,""height"":36}",{}
000800.jpg,15056,{},1,0,"{""name"":""rect"",""x"":30,""y"":90,""width"":262,""height"":36}",{}
000802.jpg,45219,{},1,0,"{""name"":""rect"",""x"":59,""y"":163,""width"":364,""height"":50}",{}
000804.jpg,976064,{},1,0,"{""name"":""rect"",""x"":103,""y"":272,""width"":648,""height"":83}",{}
000805.jpg,126748,{},1,0,"{""name"":""rect"",""x"":81,""y"":311,""width"":581,""height"":60}",{}
000806.jpg,12581,{},1,0,"{""name"":""rect"",""x"":70,""y"":102,""width"":183,""height"":24}",{}
000807.jpg,50326,{},1,0,"{""name"":""rect"",""x"":34,""y"":84,""width"":180,""height"":22}",{}
000808.jpg,16638,{},1,0,"{""name"":""rect"",""x"":42,""y"":99,""width"":232,""height"":24}",{}
000809.jpg,1047525,{},1,0,"{""name"":""rect"",""x"":47,""y"":337,""width"":917,""height"":83}",{}
000810.jpg,14146,{},1,0,"{""name"":""rect"",""x"":32,""y"":102,""width"":234,""height"":23}",{}
000811.jpg,45993,{},1,0,"{""name"":""rect"",""x"":34,""y"":119,""width"":296,""height"":26}",{}
000812.jpg,42304,{},1,0,"{""name"":""rect"",""x"":34,""y"":119,""width"":297,""height"":24}",{}
000813.jpg,22776,{},1,0,"{""name"":""rect"",""x"":40,""y"":125,""width"":288,""height"":26}",{}
000814.jpg,27083,{},1,0,"{""name"":""rect"",""x"":52,""y"":174,""width"":403,""height"":34}",{}
000815.jpg,91368,{},1,0,"{""name"":""rect"",""x"":79,""y"":220,""width"":542,""height"":48}",{}
000816.jpg,20054,{},1,0,"{""name"":""rect"",""x"":40,""y"":153,""width"":370,""height"":34}",{}
000817.jpg,16990,{},1,0,"{""name"":""rect"",""x"":27,""y"":103,""width"":268,""height"":28}",{}
000820.jpg,85333,{},1,0,"{""name"":""rect"",""x"":71,""y"":245,""width"":545,""height"":57}",{}
000821.jpg,12778,{},1,0,"{""name"":""rect"",""x"":38,""y"":117,""width"":285,""height"":33}",{}
000822.jpg,57984,{},1,0,"{""name"":""rect"",""x"":42,""y"":217,""width"":561,""height"":53}",{}
000823.jpg,12536,{},1,0,"{""name"":""rect"",""x"":25,""y"":112,""width"":238,""height"":27}",{}
000824.jpg,12767,{},1,0,"{""name"":""rect"",""x"":39,""y"":79,""width"":204,""height"":26}",{}
000825.jpg,30550,{},1,0,"{""name"":""rect"",""x"":37,""y"":125,""width"":297,""height"":31}",{}
000827.jpg,65724,{},1,0,"{""name"":""rect"",""x"":43,""y"":118,""width"":265,""height"":27}",{}
000828.jpg,75238,{},1,0,"{""name"":""rect"",""x"":23,""y"":87,""width"":231,""height"":33}",{}
000829.jpg,24597,{},1,0,"{""name"":""rect"",""x"":27,""y"":97,""width"":245,""height"":27}",{}
000830.jpg,25332,{},1,0,"{""name"":""rect"",""x"":52,""y"":156,""width"":362,""height"":36}",{}
000831.jpg,136986,{},1,0,"{""name"":""rect"",""x"":47,""y"":170,""width"":363,""height"":32}",{}
000832.jpg,24158,{},1,0,"{""name"":""rect"",""x"":43,""y"":156,""width"":367,""height"":35}",{}
000833.jpg,17577,{},1,0,"{""name"":""rect"",""x"":34,""y"":106,""width"":259,""height"":28}",{}
000834.jpg,13510,{},1,0,"{""name"":""rect"",""x"":30,""y"":120,""width"":270,""height"":27}",{}
000835.jpg,384022,{},1,0,"{""name"":""rect"",""x"":37,""y"":152,""width"":374,""height"":31}",{}
000836.jpg,21129,{},1,0,"{""name"":""rect"",""x"":47,""y"":120,""width"":307,""height"":29}",{}
000838.jpg,82856,{},1,0,"{""name"":""rect"",""x"":127,""y"":323,""width"":612,""height"":57}",{}
000839.jpg,31672,{},1,0,"{""name"":""rect"",""x"":19,""y"":77,""width"":191,""height"":23}",{}
000840.jpg,29926,{},1,0,"{""name"":""rect"",""x"":21,""y"":77,""width"":190,""height"":21}",{}
000841.jpg,38341,{},1,0,"{""name"":""rect"",""x"":21,""y"":74,""width"":194,""height"":25}",{}
000842.jpg,15158,{},1,0,"{""name"":""rect"",""x"":36,""y"":110,""width"":258,""height"":27}",{}
000843.jpg,19529,{},1,0,"{""name"":""rect"",""x"":23,""y"":111,""width"":282,""height"":31}",{}
000844.jpg,12734,{},1,0,"{""name"":""rect"",""x"":37,""y"":99,""width"":247,""height"":40}",{}
000845.jpg,12734,{},1,0,"{""name"":""rect"",""x"":42,""y"":105,""width"":241,""height"":35}",{}
000847.jpg,17156,{},1,0,"{""name"":""rect"",""x"":21,""y"":80,""width"":194,""height"":23}",{}
000848.jpg,15152,{},1,0,"{""name"":""rect"",""x"":35,""y"":112,""width"":255,""height"":25}",{}
000849.jpg,51076,{},1,0,"{""name"":""rect"",""x"":37,""y"":173,""width"":443,""height"":49}",{}
000850.jpg,41861,{},1,0,"{""name"":""rect"",""x"":40,""y"":157,""width"":394,""height"":41}",{}
000851.jpg,18500,{},1,0,"{""name"":""rect"",""x"":35,""y"":109,""width"":262,""height"":30}",{}
000852.jpg,18728,{},1,0,"{""name"":""rect"",""x"":46,""y"":159,""width"":376,""height"":35}",{}
000853.jpg,52056,{},1,0,"{""name"":""rect"",""x"":64,""y"":224,""width"":507,""height"":43}",{}
000854.jpg,21247,{},1,0,"{""name"":""rect"",""x"":32,""y"":103,""width"":235,""height"":23}",{}
000855.jpg,120724,{},1,0,"{""name"":""rect"",""x"":23,""y"":99,""width"":241,""height"":23}",{}
000856.jpg,57105,{},1,0,"{""name"":""rect"",""x"":43,""y"":164,""width"":421,""height"":44}",{}
000857.jpg,19166,{},1,0,"{""name"":""rect"",""x"":33,""y"":117,""width"":290,""height"":36}",{}
000858.jpg,39779,{},1,0,"{""name"":""rect"",""x"":43,""y"":150,""width"":371,""height"":34}",{}
000859.jpg,17904,{},1,0,"{""name"":""rect"",""x"":42,""y"":113,""width"":228,""height"":37}",{}
000860.jpg,190049,{},1,0,"{""name"":""rect"",""x"":177,""y"":181,""width"":335,""height"":104}",{}
000861.jpg,23501,{},1,0,"{""name"":""rect"",""x"":27,""y"":107,""width"":253,""height"":29}",{}
000862.jpg,38916,{},1,0,"{""name"":""rect"",""x"":43,""y"":131,""width"":337,""height"":33}",{}
000863.jpg,60859,{},1,0,"{""name"":""rect"",""x"":58,""y"":221,""width"":526,""height"":49}",{}
000864.jpg,31644,{},1,0,"{""name"":""rect"",""x"":49,""y"":177,""width"":421,""height"":45}",{}
000865.jpg,211353,{},1,0,"{""name"":""rect"",""x"":112,""y"":349,""width"":819,""height"":85}",{}
000866.jpg,31787,{},1,0,"{""name"":""rect"",""x"":25,""y"":97,""width"":249,""height"":34}",{}
000867.jpg,29704,{},1,0,"{""name"":""rect"",""x"":37,""y"":131,""width"":320,""height"":33}",{}
000868.jpg,18545,{},1,0,"{""name"":""rect"",""x"":56,""y"":99,""width"":207,""height"":25}",{}
000869.jpg,17860,{},1,0,"{""name"":""rect"",""x"":41,""y"":98,""width"":221,""height"":25}",{}
000871.jpg,17945,{},1,0,"{""name"":""rect"",""x"":14,""y"":107,""width"":290,""height"":35}",{}
000873.jpg,15693,{},1,0,"{""name"":""rect"",""x"":28,""y"":89,""width"":225,""height"":23}",{}
000874.jpg,12977,{},1,0,"{""name"":""rect"",""x"":39,""y"":82,""width"":204,""height"":24}",{}
000876.jpg,104999,{},1,0,"{""name"":""rect"",""x"":174,""y"":315,""width"":627,""height"":57}",{}
000878.jpg,13266,{},1,0,"{""name"":""rect"",""x"":34,""y"":99,""width"":249,""height"":30}",{}
000879.jpg,24609,{},1,0,"{""name"":""rect"",""x"":59,""y"":167,""width"":350,""height"":45}",{}
000881.jpg,220762,{},1,0,"{""name"":""rect"",""x"":86,""y"":226,""width"":485,""height"":55}",{}
000882.jpg,18226,{},1,0,"{""name"":""rect"",""x"":35,""y"":148,""width"":340,""height"":36}",{}
000883.jpg,21044,{},1,0,"{""name"":""rect"",""x"":26,""y"":143,""width"":297,""height"":49}",{}
000884.jpg,43994,{},1,0,"{""name"":""rect"",""x"":79,""y"":199,""width"":444,""height"":47}",{}
000885.jpg,38575,{},1,0,"{""name"":""rect"",""x"":39,""y"":137,""width"":289,""height"":45}",{}
000886.jpg,486836,{},1,0,"{""name"":""rect"",""x"":89,""y"":375,""width"":794,""height"":63}",{}
000888.jpg,17843,{},1,0,"{""name"":""rect"",""x"":38,""y"":93,""width"":249,""height"":31}",{}
000889.jpg,13642,{},1,0,"{""name"":""rect"",""x"":37,""y"":105,""width"":239,""height"":31}",{}
000891.jpg,14914,{},1,0,"{""name"":""rect"",""x"":51,""y"":107,""width"":192,""height"":23}",{}
000892.jpg,66981,{},1,0,"{""name"":""rect"",""x"":86,""y"":203,""width"":405,""height"":43}",{}
000894.jpg,20085,{},1,0,"{""name"":""rect"",""x"":33,""y"":102,""width"":241,""height"":29}",{}
000895.jpg,52377,{},1,0,"{""name"":""rect"",""x"":63,""y"":169,""width"":412,""height"":41}",{}
000896.jpg,68033,{},1,0,"{""name"":""rect"",""x"":17,""y"":80,""width"":222,""height"":27}",{}
000897.jpg,190385,{},1,0,"{""name"":""rect"",""x"":116,""y"":228,""width"":439,""height"":46}",{}
000898.jpg,16114,{},1,0,"{""name"":""rect"",""x"":31,""y"":118,""width"":255,""height"":23}",{}
000900.jpg,12536,{},1,0,"{""name"":""rect"",""x"":27,""y"":114,""width"":231,""height"":25}",{}
000901.jpg,20647,{},1,0,"{""name"":""rect"",""x"":96,""y"":137,""width"":308,""height"":40}",{}
000902.jpg,15312,{},1,0,"{""name"":""rect"",""x"":41,""y"":98,""width"":249,""height"":27}",{}
000904.jpg,17823,{},1,0,"{""name"":""rect"",""x"":34,""y"":115,""width"":244,""height"":25}",{}
000905.jpg,78433,{},1,0,"{""name"":""rect"",""x"":131,""y"":239,""width"":536,""height"":52}",{}
000906.jpg,47484,{},1,0,"{""name"":""rect"",""x"":54,""y"":202,""width"":353,""height"":43}",{}
000907.jpg,170268,{},1,0,"{""name"":""rect"",""x"":51,""y"":171,""width"":412,""height"":41}",{}
000908.jpg,22745,{},1,0,"{""name"":""rect"",""x"":49,""y"":105,""width"":231,""height"":27}",{}
000911.jpg,36863,{},1,0,"{""name"":""rect"",""x"":65,""y"":181,""width"":365,""height"":37}",{}
000914.jpg,36863,{},1,0,"{""name"":""rect"",""x"":65,""y"":181,""width"":371,""height"":36}",{}
000915.jpg,10033,{},1,0,"{""name"":""rect"",""x"":28,""y"":94,""width"":227,""height"":25}",{}
000916.jpg,63208,{},1,0,"{""name"":""rect"",""x"":41,""y"":133,""width"":311,""height"":29}",{}
000917.jpg,20416,{},1,0,"{""name"":""rect"",""x"":28,""y"":103,""width"":245,""height"":25}",{}
000918.jpg,54213,{},1,0,"{""name"":""rect"",""x"":107,""y"":151,""width"":261,""height"":29}",{}
000919.jpg,57945,{},1,0,"{""name"":""rect"",""x"":45,""y"":169,""width"":406,""height"":44}",{}
000920.jpg,29576,{},1,0,"{""name"":""rect"",""x"":27,""y"":151,""width"":267,""height"":21}",{}
000922.jpg,14273,{},1,0,"{""name"":""rect"",""x"":81,""y"":157,""width"":326,""height"":30}",{}
000923.jpg,164003,{},1,0,"{""name"":""rect"",""x"":84,""y"":266,""width"":601,""height"":51}",{}
000924.jpg,20241,{},1,0,"{""name"":""rect"",""x"":35,""y"":116,""width"":295,""height"":38}",{}
000925.jpg,21070,{},1,0,"{""name"":""rect"",""x"":45,""y"":167,""width"":396,""height"":45}",{}
000926.jpg,32246,{},1,0,"{""name"":""rect"",""x"":43,""y"":114,""width"":242,""height"":29}",{}
000927.jpg,342622,{},1,0,"{""name"":""rect"",""x"":59,""y"":223,""width"":526,""height"":53}",{}
000928.jpg,19910,{},1,0,"{""name"":""rect"",""x"":29,""y"":99,""width"":243,""height"":28}",{}
000929.jpg,278966,{},1,0,"{""name"":""rect"",""x"":39,""y"":221,""width"":441,""height"":43}",{}
000930.jpg,170464,{},1,0,"{""name"":""rect"",""x"":69,""y"":234,""width"":540,""height"":41}",{}
000931.jpg,170464,{},1,0,"{""name"":""rect"",""x"":59,""y"":231,""width"":555,""height"":47}",{}
000932.jpg,36229,{},1,0,"{""name"":""rect"",""x"":28,""y"":145,""width"":376,""height"":37}",{}
000933.jpg,60156,{},1,0,"{""name"":""rect"",""x"":19,""y"":95,""width"":236,""height"":23}",{}
000934.jpg,39192,{},1,0,"{""name"":""rect"",""x"":49,""y"":183,""width"":417,""height"":43}",{}
000935.jpg,251077,{},1,0,"{""name"":""rect"",""x"":94,""y"":355,""width"":832,""height"":67}",{}
000936.jpg,19736,{},1,0,"{""name"":""rect"",""x"":25,""y"":101,""width"":250,""height"":27}",{}
000937.jpg,19910,{},1,0,"{""name"":""rect"",""x"":29,""y"":100,""width"":245,""height"":27}",{}
000938.jpg,35951,{},1,0,"{""name"":""rect"",""x"":49,""y"":215,""width"":520,""height"":46}",{}
000939.jpg,58458,{},1,0,"{""name"":""rect"",""x"":161,""y"":365,""width"":643,""height"":78}",{}
000940.jpg,55969,{},1,0,"{""name"":""rect"",""x"":145,""y"":294,""width"":519,""height"":51}",{}
000941.jpg,65276,{},1,0,"{""name"":""rect"",""x"":161,""y"":326,""width"":471,""height"":35}",{}
000942.jpg,78609,{},1,0,"{""name"":""rect"",""x"":191,""y"":333,""width"":493,""height"":45}",{}
000943.jpg,45751,{},1,0,"{""name"":""rect"",""x"":213,""y"":372,""width"":506,""height"":55}",{}
000944.jpg,60872,{},1,0,"{""name"":""rect"",""x"":218,""y"":344,""width"":501,""height"":53}",{}
000945.jpg,53914,{},1,0,"{""name"":""rect"",""x"":181,""y"":330,""width"":452,""height"":41}",{}
000946.jpg,55879,{},1,0,"{""name"":""rect"",""x"":215,""y"":325,""width"":427,""height"":45}",{}
000947.jpg,47577,{},1,0,"{""name"":""rect"",""x"":130,""y"":337,""width"":544,""height"":70}",{}
000948.jpg,173724,{},1,0,"{""name"":""rect"",""x"":367,""y"":447,""width"":876,""height"":102}",{}
000949.jpg,48393,{},1,0,"{""name"":""rect"",""x"":220,""y"":337,""width"":404,""height"":51}",{}
000950.jpg,67812,{},1,0,"{""name"":""rect"",""x"":114,""y"":312,""width"":538,""height"":62}",{}
000951.jpg,117371,{},1,0,"{""name"":""rect"",""x"":31,""y"":119,""width"":280,""height"":29}",{}
000952.jpg,208422,{},1,0,"{""name"":""rect"",""x"":44,""y"":151,""width"":390,""height"":49}",{}
000953.jpg,47829,{},1,0,"{""name"":""rect"",""x"":192,""y"":339,""width"":451,""height"":41}",{}
000954.jpg,82534,{},1,0,"{""name"":""rect"",""x"":97,""y"":344,""width"":743,""height"":76}",{}
000955.jpg,38907,{},1,0,"{""name"":""rect"",""x"":79,""y"":159,""width"":391,""height"":50}",{}
000956.jpg,58270,{},1,0,"{""name"":""rect"",""x"":145,""y"":350,""width"":499,""height"":41}",{}
000957.jpg,55854,{},1,0,"{""name"":""rect"",""x"":150,""y"":327,""width"":499,""height"":45}",{}
000958.jpg,55348,{},1,0,"{""name"":""rect"",""x"":149,""y"":343,""width"":517,""height"":49}",{}
000959.jpg,41729,{},1,0,"{""name"":""rect"",""x"":82,""y"":241,""width"":464,""height"":48}",{}
000960.jpg,60322,{},1,0,"{""name"":""rect"",""x"":132,""y"":368,""width"":542,""height"":45}",{}
000961.jpg,55761,{},1,0,"{""name"":""rect"",""x"":158,""y"":325,""width"":528,""height"":64}",{}
000962.jpg,47815,{},1,0,"{""name"":""rect"",""x"":213,""y"":341,""width"":442,""height"":44}",{}
000963.jpg,57467,{},1,0,"{""name"":""rect"",""x"":166,""y"":315,""width"":498,""height"":57}",{}
000964.jpg,61800,{},1,0,"{""name"":""rect"",""x"":168,""y"":331,""width"":514,""height"":50}",{}
000965.jpg,49656,{},1,0,"{""name"":""rect"",""x"":202,""y"":266,""width"":502,""height"":43}",{}
000966.jpg,220178,{},1,0,"{""name"":""rect"",""x"":39,""y"":137,""width"":339,""height"":37}",{}
000967.jpg,83432,{},1,0,"{""name"":""rect"",""x"":152,""y"":356,""width"":542,""height"":57}",{}
000968.jpg,65124,{},1,0,"{""name"":""rect"",""x"":148,""y"":321,""width"":540,""height"":57}",{}
000969.jpg,50125,{},1,0,"{""name"":""rect"",""x"":198,""y"":338,""width"":456,""height"":47}",{}
000970.jpg,219311,{},1,0,"{""name"":""rect"",""x"":47,""y"":161,""width"":367,""height"":39}",{}
000971.jpg,30095,{},1,0,"{""name"":""rect"",""x"":55,""y"":120,""width"":353,""height"":44}",{}
000972.jpg,77582,{},1,0,"{""name"":""rect"",""x"":151,""y"":312,""width"":543,""height"":51}",{}
000973.jpg,58488,{},1,0,"{""name"":""rect"",""x"":142,""y"":342,""width"":558,""height"":56}",{}
000974.jpg,193311,{},1,0,"{""name"":""rect"",""x"":35,""y"":133,""width"":335,""height"":39}",{}
000975.jpg,47964,{},1,0,"{""name"":""rect"",""x"":135,""y"":359,""width"":524,""height"":46}",{}
000976.jpg,39388,{},1,0,"{""name"":""rect"",""x"":239,""y"":348,""width"":414,""height"":43}",{}
000977.jpg,55016,{},1,0,"{""name"":""rect"",""x"":200,""y"":319,""width"":428,""height"":44}",{}
000978.jpg,183024,{},1,0,"{""name"":""rect"",""x"":44,""y"":162,""width"":388,""height"":42}",{}
000979.jpg,50389,{},1,0,"{""name"":""rect"",""x"":231,""y"":307,""width"":386,""height"":38}",{}
000980.jpg,62905,{},1,0,"{""name"":""rect"",""x"":150,""y"":319,""width"":514,""height"":50}",{}
000981.jpg,357491,{},1,0,"{""name"":""rect"",""x"":46,""y"":159,""width"":383,""height"":44}",{}
000982.jpg,52985,{},1,0,"{""name"":""rect"",""x"":190,""y"":339,""width"":493,""height"":40}",{}
000983.jpg,56875,{},1,0,"{""name"":""rect"",""x"":199,""y"":331,""width"":465,""height"":53}",{}
000984.jpg,61670,{},1,0,"{""name"":""rect"",""x"":166,""y"":322,""width"":533,""height"":51}",{}
000985.jpg,252252,{},1,0,"{""name"":""rect"",""x"":48,""y"":162,""width"":370,""height"":41}",{}
000986.jpg,34407,{},1,0,"{""name"":""rect"",""x"":256,""y"":332,""width"":374,""height"":39}",{}
000987.jpg,55050,{},1,0,"{""name"":""rect"",""x"":186,""y"":329,""width"":474,""height"":42}",{}
000988.jpg,214213,{},1,0,"{""name"":""rect"",""x"":55,""y"":161,""width"":355,""height"":34}",{}
000989.jpg,217005,{},1,0,"{""name"":""rect"",""x"":136,""y"":640,""width"":1176,""height"":91}",{}
000990.jpg,108447,{},1,0,"{""name"":""rect"",""x"":45,""y"":119,""width"":251,""height"":27}",{}
000991.jpg,218906,{},1,0,"{""name"":""rect"",""x"":42,""y"":164,""width"":409,""height"":39}",{}
000992.jpg,216589,{},1,0,"{""name"":""rect"",""x"":41,""y"":138,""width"":337,""height"":34}",{}
000993.jpg,43414,{},1,0,"{""name"":""rect"",""x"":219,""y"":321,""width"":450,""height"":40}",{}
000994.jpg,134784,{},1,0,"{""name"":""rect"",""x"":52,""y"":158,""width"":357,""height"":42}",{}
000995.jpg,305709,{},1,0,"{""name"":""rect"",""x"":44,""y"":164,""width"":391,""height"":40}",{}
000996.jpg,258844,{},1,0,"{""name"":""rect"",""x"":55,""y"":165,""width"":354,""height"":37}",{}
000997.jpg,76717,{},1,0,"{""name"":""rect"",""x"":147,""y"":315,""width"":520,""height"":53}",{}
000998.jpg,56613,{},1,0,"{""name"":""rect"",""x"":172,""y"":362,""width"":517,""height"":48}",{}
000999.jpg,251336,{},1,0,"{""name"":""rect"",""x"":48,""y"":157,""width"":375,""height"":44}",{}
001000.jpg,61008,{},1,0,"{""name"":""rect"",""x"":185,""y"":344,""width"":478,""height"":43}",{}
001001.jpg,58421,{},1,0,"{""name"":""rect"",""x"":170,""y"":330,""width"":496,""height"":44}",{}
001002.jpg,165578,{},1,0,"{""name"":""rect"",""x"":55,""y"":165,""width"":366,""height"":43}",{}
001003.jpg,57884,{},1,0,"{""name"":""rect"",""x"":182,""y"":350,""width"":474,""height"":42}",{}
001004.jpg,49807,{},1,0,"{""name"":""rect"",""x"":194,""y"":327,""width"":446,""height"":35}",{}
